date,TMAX,TMIN,TAVG,GDD,state_ansi,county_ansi
2022-12-20,50.0,50.0,50.0,0.0,26,115
2022-12-21,50.0,50.0,50.0,0.0,26,115
2022-12-22,50.0,50.0,50.0,0.0,26,115
2022-12-23,50.0,50.0,50.0,0.0,26,115
2022-12-24,50.0,50.0,50.0,0.0,26,115
2022-12-25,50.0,50.0,50.0,0.0,26,115
2022-12-26,50.0,50.0,50.0,0.0,26,115
2022-12-27,50.0,50.0,50.0,0.0,26,115
2022-12-28,50.0,50.0,50.0,0.0,26,115
2022-12-29,50.0,50.0,50.0,0.0,26,115
2022-12-30,55.0,50.0,52.5,2.5,26,115
2022-01-20,50.0,50.0,50.0,0.0,26,125
2022-01-21,50.0,50.0,50.0,0.0,26,125
2022-01-22,50.0,50.0,50.0,0.0,26,125
2022-01-23,50.0,50.0,50.0,0.0,26,125
2022-01-24,50.0,50.0,50.0,0.0,26,125
2022-01-25,50.0,50.0,50.0,0.0,26,125
2022-01-26,50.0,50.0,50.0,0.0,26,125
2022-01-27,50.0,50.0,50.0,0.0,26,125
2022-01-28,50.0,50.0,50.0,0.0,26,125
2022-01-29,50.0,50.0,50.0,0.0,26,125
2022-01-30,50.0,50.0,50.0,0.0,26,125
2022-01-31,50.0,50.0,50.0,0.0,26,125
2022-02-01,50.0,50.0,50.0,0.0,26,125
2022-02-02,50.0,50.0,50.0,0.0,26,125
2022-02-03,50.0,50.0,50.0,0.0,26,125
2022-02-04,50.0,50.0,50.0,0.0,26,125
2022-02-05,50.0,50.0,50.0,0.0,26,125
2022-02-06,50.0,50.0,50.0,0.0,26,125
2022-02-07,50.0,50.0,50.0,0.0,26,125
2022-02-08,50.0,50.0,50.0,0.0,26,125
2022-02-09,50.0,50.0,50.0,0.0,26,125
2022-02-10,50.0,50.0,50.0,0.0,26,125
2022-02-11,50.0,50.0,50.0,0.0,26,125
2022-02-12,50.0,50.0,50.0,0.0,26,125
2022-02-13,50.0,50.0,50.0,0.0,26,125
2022-02-14,50.0,50.0,50.0,0.0,26,125
2022-02-15,50.0,50.0,50.0,0.0,26,125
2022-02-16,50.0,50.0,50.0,0.0,26,125
2022-02-17,50.0,50.0,50.0,0.0,26,125
2022-02-18,50.0,50.0,50.0,0.0,26,125
2022-02-19,50.0,50.0,50.0,0.0,26,125
2022-02-20,50.0,50.0,50.0,0.0,26,125
2022-02-21,50.0,50.0,50.0,0.0,26,125
2022-02-22,50.0,50.0,50.0,0.0,26,125
2022-02-23,50.0,50.0,50.0,0.0,26,125
2022-02-24,50.0,50.0,50.0,0.0,26,125
2022-02-25,50.0,50.0,50.0,0.0,26,125
2022-02-26,50.0,50.0,50.0,0.0,26,125
2022-02-27,50.0,50.0,50.0,0.0,26,125
2022-02-28,50.0,50.0,50.0,0.0,26,125
2022-03-01,50.0,50.0,50.0,0.0,26,125
2022-03-02,50.0,50.0,50.0,0.0,26,125
2022-03-03,50.0,50.0,50.0,0.0,26,125
2022-03-04,50.0,50.0,50.0,0.0,26,125
2022-03-05,50.0,50.0,50.0,0.0,26,125
2022-03-06,61.0,50.0,55.5,5.5,26,125
2022-03-07,50.0,50.0,50.0,0.0,26,125
2022-03-08,50.0,50.0,50.0,0.0,26,125
2022-03-09,50.0,50.0,50.0,0.0,26,125
2022-03-10,50.0,50.0,50.0,0.0,26,125
2022-03-11,50.0,50.0,50.0,0.0,26,125
2022-03-12,50.0,50.0,50.0,0.0,26,125
2022-03-13,50.0,50.0,50.0,0.0,26,125
2022-03-14,50.0,50.0,50.0,0.0,26,125
2022-03-15,52.0,50.0,51.0,1.0,26,125
2022-03-16,57.25,50.0,53.625,3.625,26,125
2022-03-17,68.75,50.0,59.375,9.375,26,125
2022-03-18,63.0,50.0,56.5,6.5,26,125
2022-03-19,51.5,50.0,50.75,0.75,26,125
2022-03-20,52.5,50.0,51.25,1.25,26,125
2022-03-21,59.25,50.0,54.625,4.625,26,125
2022-03-22,52.25,50.0,51.125,1.125,26,125
2022-03-23,50.0,50.0,50.0,0.0,26,125
2022-03-24,50.0,50.0,50.0,0.0,26,125
2022-03-25,50.0,50.0,50.0,0.0,26,125
2022-03-26,50.0,50.0,50.0,0.0,26,125
2022-03-27,50.0,50.0,50.0,0.0,26,125
2022-03-28,50.0,50.0,50.0,0.0,26,125
2022-03-29,50.0,50.0,50.0,0.0,26,125
2022-03-30,50.0,50.0,50.0,0.0,26,125
2022-03-31,63.75,50.0,56.875,6.875,26,125
2022-04-01,50.0,50.0,50.0,0.0,26,125
2022-04-02,50.0,50.0,50.0,0.0,26,125
2022-04-03,50.0,50.0,50.0,0.0,26,125
2022-04-04,50.0,50.0,50.0,0.0,26,125
2022-04-05,50.0,50.0,50.0,0.0,26,125
2022-04-06,54.5,50.0,52.25,2.25,26,125
2022-04-07,50.0,50.0,50.0,0.0,26,125
2022-04-08,50.0,50.0,50.0,0.0,26,125
2022-04-09,50.0,50.0,50.0,0.0,26,125
2022-04-10,50.0,50.0,50.0,0.0,26,125
2022-04-11,63.75,50.0,56.875,6.875,26,125
2022-04-12,68.0,50.0,59.0,9.0,26,125
2022-04-13,67.25,50.0,58.625,8.625,26,125
2022-04-14,66.0,50.0,58.0,8.0,26,125
2022-04-15,52.25,50.0,51.125,1.125,26,125
2022-04-16,50.0,50.0,50.0,0.0,26,125
2022-04-17,50.0,50.0,50.0,0.0,26,125
2022-04-18,50.0,50.0,50.0,0.0,26,125
2022-04-19,50.0,50.0,50.0,0.0,26,125
2022-04-20,50.0,50.0,50.0,0.0,26,125
2022-04-21,57.75,50.0,53.875,3.875,26,125
2022-04-22,60.25,50.0,55.125,5.125,26,125
2022-04-23,66.5,50.0,58.25,8.25,26,125
2022-04-24,81.0,50.0,65.5,15.5,26,125
2022-04-25,73.25,50.0,61.625,11.625,26,125
2022-04-26,52.25,50.0,51.125,1.125,26,125
2022-04-27,50.0,50.0,50.0,0.0,26,125
2022-04-28,50.0,50.0,50.0,0.0,26,125
2022-04-29,55.5,50.0,52.75,2.75,26,125
2022-04-30,58.75,50.0,54.375,4.375,26,125
2022-05-01,63.25,50.0,56.625,6.625,26,125
2022-05-02,61.25,50.0,55.625,5.625,26,125
2022-05-03,52.5,50.0,51.25,1.25,26,125
2022-05-04,55.25,50.0,52.625,2.625,26,125
2022-05-05,60.0,50.0,55.0,5.0,26,125
2022-05-06,61.75,50.0,55.875,5.875,26,125
2022-05-07,63.25,50.0,56.625,6.625,26,125
2022-05-08,65.5,50.0,57.75,7.75,26,125
2022-05-09,69.25,50.0,59.625,9.625,26,125
2022-05-10,77.0,51.0,64.0,14.0,26,125
2022-05-11,82.0,57.0,69.5,19.5,26,125
2022-05-12,84.75,51.25,68.0,18.0,26,125
2022-05-13,85.5,52.25,68.875,18.875,26,125
2022-05-14,84.5,57.0,70.75,20.75,26,125
2022-05-15,84.75,53.75,69.25,19.25,26,125
2022-05-16,80.25,52.25,66.25,16.25,26,125
2022-05-17,70.25,50.0,60.125,10.125,26,125
2022-05-18,59.25,50.0,54.625,4.625,26,125
2022-05-19,66.0,50.0,58.0,8.0,26,125
2022-05-20,81.0,59.25,70.125,20.125,26,125
2022-05-21,81.0,61.0,71.0,21.0,26,125
2022-05-22,69.0,52.0,60.5,10.5,26,125
2022-05-23,62.25,50.0,56.125,6.125,26,125
2022-05-24,63.75,50.0,56.875,6.875,26,125
2022-05-25,68.0,50.0,59.0,9.0,26,125
2022-05-26,71.0,57.25,64.125,14.125,26,125
2022-05-27,75.25,59.5,67.375,17.375,26,125
2022-05-28,74.75,53.5,64.125,14.125,26,125
2022-05-29,77.0,55.75,66.375,16.375,26,125
2022-05-30,83.5,62.25,72.875,22.875,26,125
2022-05-31,86.0,66.0,76.0,26.0,26,125
2022-06-01,84.75,62.25,73.5,23.5,26,125
2022-06-02,77.75,51.75,64.75,14.75,26,125
2022-06-03,76.5,50.25,63.375,13.375,26,125
2022-06-04,76.0,50.0,63.0,13.0,26,125
2022-06-05,70.5,53.5,62.0,12.0,26,125
2022-06-06,74.0,55.5,64.75,14.75,26,125
2022-06-07,75.5,55.5,65.5,15.5,26,125
2022-06-08,70.0,50.0,60.0,10.0,26,125
2022-06-09,70.75,51.5,61.125,11.125,26,125
2022-06-10,74.5,50.0,62.25,12.25,26,125
2022-06-11,76.5,53.75,65.125,15.125,26,125
2022-06-12,79.0,58.5,68.75,18.75,26,125
2022-06-13,81.0,53.5,67.25,17.25,26,125
2022-06-14,82.25,59.5,70.875,20.875,26,125
2022-06-15,86.0,63.0,74.5,24.5,26,125
2022-06-16,86.0,71.0,78.5,28.5,26,125
2022-06-17,86.0,62.75,74.375,24.375,26,125
2022-06-18,76.5,50.0,63.25,13.25,26,125
2022-06-19,74.25,50.0,62.125,12.125,26,125
2022-06-20,81.25,57.25,69.25,19.25,26,125
2022-06-21,86.0,58.25,72.125,22.125,26,125
2022-06-22,86.0,63.25,74.625,24.625,26,125
2022-06-23,85.0,56.5,70.75,20.75,26,125
2022-06-24,84.5,54.25,69.375,19.375,26,125
2022-06-25,86.0,60.25,73.125,23.125,26,125
2022-06-26,86.0,64.5,75.25,25.25,26,125
2022-06-27,79.5,55.25,67.375,17.375,26,125
2022-06-28,78.0,50.0,64.0,14.0,26,125
2022-06-29,81.25,56.25,68.75,18.75,26,125
2022-06-30,85.25,59.0,72.125,22.125,26,125
2022-07-01,85.5,64.0,74.75,24.75,26,125
2022-07-02,82.5,51.25,66.875,16.875,26,125
2022-07-03,84.0,58.5,71.25,21.25,26,125
2022-07-04,86.0,61.75,73.875,23.875,26,125
2022-07-05,86.0,66.0,76.0,26.0,26,125
2022-07-06,83.25,64.25,73.75,23.75,26,125
2022-07-07,81.0,55.5,68.25,18.25,26,125
2022-07-08,83.75,59.75,71.75,21.75,26,125
2022-07-09,81.25,55.25,68.25,18.25,26,125
2022-07-10,82.0,50.5,66.25,16.25,26,125
2022-07-11,83.5,58.0,70.75,20.75,26,125
2022-07-12,83.25,63.5,73.375,23.375,26,125
2022-07-13,79.0,57.25,68.125,18.125,26,125
2022-07-14,78.0,54.5,66.25,16.25,26,125
2022-07-15,81.75,53.75,67.75,17.75,26,125
2022-07-16,81.5,60.75,71.125,21.125,26,125
2022-07-17,81.25,63.25,72.25,22.25,26,125
2022-07-18,83.25,66.75,75.0,25.0,26,125
2022-07-19,86.0,66.25,76.125,26.125,26,125
2022-07-20,86.0,72.5,79.25,29.25,26,125
2022-07-21,86.0,69.25,77.625,27.625,26,125
2022-07-22,86.0,66.0,76.0,26.0,26,125
2022-07-23,86.0,56.5,71.25,21.25,26,125
2022-07-24,86.0,67.25,76.625,26.625,26,125
2022-07-25,81.5,59.5,70.5,20.5,26,125
2022-07-26,79.25,57.0,68.125,18.125,26,125
2022-07-27,82.0,59.5,70.75,20.75,26,125
2022-07-28,81.25,62.5,71.875,21.875,26,125
2022-07-29,81.5,56.75,69.125,19.125,26,125
2022-07-30,81.25,55.5,68.375,18.375,26,125
2022-07-31,84.25,59.0,71.625,21.625,26,125
2022-08-01,85.5,63.75,74.625,24.625,26,125
2022-08-02,83.25,61.5,72.375,22.375,26,125
2022-08-03,86.0,65.75,75.875,25.875,26,125
2022-08-04,86.0,68.5,77.25,27.25,26,125
2022-08-05,85.25,68.75,77.0,27.0,26,125
2022-08-06,86.0,70.0,78.0,28.0,26,125
2022-08-07,86.0,71.0,78.5,28.5,26,125
2022-08-08,86.0,68.25,77.125,27.125,26,125
2022-08-09,82.5,61.25,71.875,21.875,26,125
2022-08-10,79.5,56.25,67.875,17.875,26,125
2022-08-11,79.25,56.25,67.75,17.75,26,125
2022-08-12,78.25,51.5,64.875,14.875,26,125
2022-08-13,74.0,54.5,64.25,14.25,26,125
2022-08-14,71.75,60.25,66.0,16.0,26,125
2022-08-15,76.0,60.5,68.25,18.25,26,125
2022-08-16,81.25,59.5,70.375,20.375,26,125
2022-08-17,81.5,57.5,69.5,19.5,26,125
2022-08-18,81.75,56.25,69.0,19.0,26,125
2022-08-19,84.0,56.0,70.0,20.0,26,125
2022-08-20,85.0,60.0,72.5,22.5,26,125
2022-08-21,81.5,62.75,72.125,22.125,26,125
2022-08-22,79.75,62.25,71.0,21.0,26,125
2022-08-23,80.75,58.25,69.5,19.5,26,125
2022-08-24,84.0,59.5,71.75,21.75,26,125
2022-08-25,84.5,60.75,72.625,22.625,26,125
2022-08-26,80.75,60.25,70.5,20.5,26,125
2022-08-27,79.0,53.0,66.0,16.0,26,125
2022-08-28,83.0,56.0,69.5,19.5,26,125
2022-08-29,86.0,62.25,74.125,24.125,26,125
2022-08-30,83.0,62.75,72.875,22.875,26,125
2022-08-31,80.75,57.25,69.0,19.0,26,125
2022-09-01,83.0,55.5,69.25,19.25,26,125
2022-09-02,84.75,59.5,72.125,22.125,26,125
2022-09-03,86.0,62.0,74.0,24.0,26,125
2022-09-04,79.25,62.0,70.625,20.625,26,125
2022-09-05,70.75,61.25,66.0,16.0,26,125
2022-09-06,76.5,58.25,67.375,17.375,26,125
2022-09-07,78.5,52.25,65.375,15.375,26,125
2022-09-08,80.75,50.25,65.5,15.5,26,125
2022-09-09,80.5,51.5,66.0,16.0,26,125
2022-09-10,85.75,57.25,71.5,21.5,26,125
2022-09-11,81.75,63.75,72.75,22.75,26,125
2022-09-12,72.5,53.75,63.125,13.125,26,125
2022-09-13,70.0,50.0,60.0,10.0,26,125
2022-09-14,76.0,55.75,65.875,15.875,26,125
2022-09-15,76.75,54.5,65.625,15.625,26,125
2022-09-16,77.75,54.75,66.25,16.25,26,125
2022-09-17,82.5,55.75,69.125,19.125,26,125
2022-09-18,84.25,63.25,73.75,23.75,26,125
2022-09-19,82.5,61.5,72.0,22.0,26,125
2022-09-20,78.5,53.5,66.0,16.0,26,125
2022-09-21,80.25,58.0,69.125,19.125,26,125
2022-09-22,72.75,50.0,61.375,11.375,26,125
2022-09-23,62.5,50.0,56.25,6.25,26,125
2022-09-24,62.5,50.0,56.25,6.25,26,125
2022-09-25,62.75,51.5,57.125,7.125,26,125
2022-09-26,62.0,50.0,56.0,6.0,26,125
2022-09-27,59.5,50.0,54.75,4.75,26,125
2022-09-28,55.5,50.0,52.75,2.75,26,125
2022-09-29,58.5,50.0,54.25,4.25,26,125
2022-09-30,64.5,50.0,57.25,7.25,26,125
2022-10-01,68.0,50.0,59.0,9.0,26,125
2022-10-02,66.5,50.0,58.25,8.25,26,125
2022-10-03,64.75,50.0,57.375,7.375,26,125
2022-10-04,68.5,50.0,59.25,9.25,26,125
2022-10-05,73.0,50.0,61.5,11.5,26,125
2022-10-06,74.75,50.0,62.375,12.375,26,125
2022-10-07,61.25,50.0,55.625,5.625,26,125
2022-10-08,50.75,50.0,50.375,0.375,26,125
2022-10-09,59.75,50.0,54.875,4.875,26,125
2022-10-10,66.25,50.0,58.125,8.125,26,125
2022-10-11,70.75,50.0,60.375,10.375,26,125
2022-10-12,72.75,50.0,61.375,11.375,26,125
2022-10-13,62.5,50.0,56.25,6.25,26,125
2022-10-14,57.0,50.0,53.5,3.5,26,125
2022-10-15,56.25,50.0,53.125,3.125,26,125
2022-10-16,55.25,50.0,52.625,2.625,26,125
2022-10-17,51.0,50.0,50.5,0.5,26,125
2022-10-18,50.0,50.0,50.0,0.0,26,125
2022-10-19,50.0,50.0,50.0,0.0,26,125
2022-10-20,50.0,50.0,50.0,0.0,26,125
2022-10-21,54.75,50.0,52.375,2.375,26,125
2022-10-22,71.5,50.0,60.75,10.75,26,125
2022-10-23,73.5,50.0,61.75,11.75,26,125
2022-10-24,75.5,50.0,62.75,12.75,26,125
2022-10-25,74.25,50.0,62.125,12.125,26,125
2022-10-26,66.0,50.0,58.0,8.0,26,125
2022-10-27,55.0,50.0,52.5,2.5,26,125
2022-10-28,56.333333333333336,50.0,53.16666666666667,3.1666666666666714,26,125
2022-10-29,60.5,50.0,55.25,5.25,26,125
2022-10-30,63.5,50.0,56.75,6.75,26,125
2022-10-31,59.75,50.0,54.875,4.875,26,125
2022-11-01,62.75,50.0,56.375,6.375,26,125
2022-11-02,68.25,50.0,59.125,9.125,26,125
2022-11-03,68.5,50.0,59.25,9.25,26,125
2022-11-04,70.75,50.0,60.375,10.375,26,125
2022-11-05,72.0,52.666666666666664,62.33333333333333,12.333333333333329,26,125
2022-11-06,67.5,50.0,58.75,8.75,26,125
2022-11-07,58.75,50.0,54.375,4.375,26,125
2022-11-08,54.5,50.0,52.25,2.25,26,125
2022-11-09,60.25,50.0,55.125,5.125,26,125
2022-11-10,69.5,50.0,59.75,9.75,26,125
2022-11-11,68.25,50.0,59.125,9.125,26,125
2022-11-12,50.0,50.0,50.0,0.0,26,125
2022-11-13,50.0,50.0,50.0,0.0,26,125
2022-11-14,50.0,50.0,50.0,0.0,26,125
2022-11-15,50.0,50.0,50.0,0.0,26,125
2022-11-16,50.0,50.0,50.0,0.0,26,125
2022-11-17,50.0,50.0,50.0,0.0,26,125
2022-11-18,50.0,50.0,50.0,0.0,26,125
2022-11-19,50.0,50.0,50.0,0.0,26,125
2022-11-20,50.0,50.0,50.0,0.0,26,125
2022-11-21,50.0,50.0,50.0,0.0,26,125
2022-11-22,50.0,50.0,50.0,0.0,26,125
2022-11-23,50.5,50.0,50.25,0.25,26,125
2022-11-24,53.75,50.0,51.875,1.875,26,125
2022-11-25,52.0,50.0,51.0,1.0,26,125
2022-11-26,53.0,50.0,51.5,1.5,26,125
2022-11-27,50.0,50.0,50.0,0.0,26,125
2022-11-28,50.0,50.0,50.0,0.0,26,125
2022-11-29,50.0,50.0,50.0,0.0,26,125
2022-11-30,51.25,50.0,50.625,0.625,26,125
2022-12-01,50.0,50.0,50.0,0.0,26,125
2022-12-02,50.0,50.0,50.0,0.0,26,125
2022-12-03,51.0,50.0,50.5,0.5,26,125
2022-12-04,50.0,50.0,50.0,0.0,26,125
2022-12-05,50.0,50.0,50.0,0.0,26,125
2022-12-06,50.0,50.0,50.0,0.0,26,125
2022-12-07,50.0,50.0,50.0,0.0,26,125
2022-12-08,50.0,50.0,50.0,0.0,26,125
2022-12-09,50.0,50.0,50.0,0.0,26,125
2022-12-10,50.0,50.0,50.0,0.0,26,125
2022-12-11,50.0,50.0,50.0,0.0,26,125
2022-12-12,50.0,50.0,50.0,0.0,26,125
2022-12-13,50.0,50.0,50.0,0.0,26,125
2022-12-14,50.0,50.0,50.0,0.0,26,125
2022-12-15,50.0,50.0,50.0,0.0,26,125
2022-12-16,50.0,50.0,50.0,0.0,26,125
2022-12-17,50.0,50.0,50.0,0.0,26,125
2022-12-18,50.0,50.0,50.0,0.0,26,125
2022-12-19,50.0,50.0,50.0,0.0,26,125
2022-12-20,50.0,50.0,50.0,0.0,26,125
2022-12-21,50.0,50.0,50.0,0.0,26,125
2022-12-22,50.0,50.0,50.0,0.0,26,125
2022-12-23,50.0,50.0,50.0,0.0,26,125
2022-12-24,50.0,50.0,50.0,0.0,26,125
2022-12-25,50.0,50.0,50.0,0.0,26,125
2022-12-26,50.0,50.0,50.0,0.0,26,125
2022-12-27,50.0,50.0,50.0,0.0,26,125
2022-12-28,50.0,50.0,50.0,0.0,26,125
2022-12-29,50.0,50.0,50.0,0.0,26,125
2022-12-30,53.25,50.0,51.625,1.625,26,125
2022-12-31,50.0,50.0,50.0,0.0,26,125
2022-01-20,50.0,50.0,50.0,0.0,26,147
2022-01-21,50.0,50.0,50.0,0.0,26,147
2022-01-22,50.0,50.0,50.0,0.0,26,147
2022-01-23,50.0,50.0,50.0,0.0,26,147
2022-01-24,50.0,50.0,50.0,0.0,26,147
2022-01-25,50.0,50.0,50.0,0.0,26,147
2022-01-26,50.0,50.0,50.0,0.0,26,147
2022-01-27,50.0,50.0,50.0,0.0,26,147
2022-01-28,50.0,50.0,50.0,0.0,26,147
2022-01-29,50.0,50.0,50.0,0.0,26,147
2022-01-30,50.0,50.0,50.0,0.0,26,147
2022-01-31,50.0,50.0,50.0,0.0,26,147
2022-02-01,50.0,50.0,50.0,0.0,26,147
2022-02-02,50.0,50.0,50.0,0.0,26,147
2022-02-03,50.0,50.0,50.0,0.0,26,147
2022-02-04,50.0,50.0,50.0,0.0,26,147
2022-02-05,50.0,50.0,50.0,0.0,26,147
2022-02-06,50.0,50.0,50.0,0.0,26,147
2022-02-07,50.0,50.0,50.0,0.0,26,147
2022-02-08,50.0,50.0,50.0,0.0,26,147
2022-02-09,50.0,50.0,50.0,0.0,26,147
2022-02-10,50.0,50.0,50.0,0.0,26,147
2022-02-11,50.0,50.0,50.0,0.0,26,147
2022-02-12,50.0,50.0,50.0,0.0,26,147
2022-02-13,50.0,50.0,50.0,0.0,26,147
2022-02-14,50.0,50.0,50.0,0.0,26,147
2022-02-15,50.0,50.0,50.0,0.0,26,147
2022-02-16,50.0,50.0,50.0,0.0,26,147
2022-02-17,50.0,50.0,50.0,0.0,26,147
2022-02-18,50.0,50.0,50.0,0.0,26,147
2022-02-19,50.0,50.0,50.0,0.0,26,147
2022-02-20,50.0,50.0,50.0,0.0,26,147
2022-02-21,50.0,50.0,50.0,0.0,26,147
2022-02-22,50.0,50.0,50.0,0.0,26,147
2022-02-23,50.0,50.0,50.0,0.0,26,147
2022-02-24,50.0,50.0,50.0,0.0,26,147
2022-02-25,50.0,50.0,50.0,0.0,26,147
2022-02-26,50.0,50.0,50.0,0.0,26,147
2022-02-27,50.0,50.0,50.0,0.0,26,147
2022-02-28,50.0,50.0,50.0,0.0,26,147
2022-03-01,50.0,50.0,50.0,0.0,26,147
2022-03-02,50.0,50.0,50.0,0.0,26,147
2022-03-03,50.0,50.0,50.0,0.0,26,147
2022-03-04,50.0,50.0,50.0,0.0,26,147
2022-03-05,50.0,50.0,50.0,0.0,26,147
2022-03-06,57.5,50.0,53.75,3.75,26,147
2022-03-07,50.0,50.0,50.0,0.0,26,147
2022-03-08,50.0,50.0,50.0,0.0,26,147
2022-03-09,50.0,50.0,50.0,0.0,26,147
2022-03-10,50.0,50.0,50.0,0.0,26,147
2022-03-11,50.0,50.0,50.0,0.0,26,147
2022-03-12,50.0,50.0,50.0,0.0,26,147
2022-03-13,50.0,50.0,50.0,0.0,26,147
2022-03-14,50.0,50.0,50.0,0.0,26,147
2022-03-15,50.0,50.0,50.0,0.0,26,147
2022-03-16,52.0,50.0,51.0,1.0,26,147
2022-03-17,67.0,50.0,58.5,8.5,26,147
2022-03-18,63.5,50.0,56.75,6.75,26,147
2022-03-19,50.0,50.0,50.0,0.0,26,147
2022-03-20,54.5,50.0,52.25,2.25,26,147
2022-03-21,55.5,50.0,52.75,2.75,26,147
2022-03-22,52.5,50.0,51.25,1.25,26,147
2022-03-23,50.0,50.0,50.0,0.0,26,147
2022-03-24,50.0,50.0,50.0,0.0,26,147
2022-03-25,50.0,50.0,50.0,0.0,26,147
2022-03-26,50.0,50.0,50.0,0.0,26,147
2022-03-27,50.0,50.0,50.0,0.0,26,147
2022-03-28,50.0,50.0,50.0,0.0,26,147
2022-03-29,50.0,50.0,50.0,0.0,26,147
2022-03-30,50.0,50.0,50.0,0.0,26,147
2022-03-31,57.0,50.0,53.5,3.5,26,147
2022-04-01,50.0,50.0,50.0,0.0,26,147
2022-04-02,50.0,50.0,50.0,0.0,26,147
2022-04-03,50.0,50.0,50.0,0.0,26,147
2022-04-04,50.0,50.0,50.0,0.0,26,147
2022-04-05,50.0,50.0,50.0,0.0,26,147
2022-04-06,54.0,50.0,52.0,2.0,26,147
2022-04-07,54.5,50.0,52.25,2.25,26,147
2022-04-08,50.0,50.0,50.0,0.0,26,147
2022-04-09,50.0,50.0,50.0,0.0,26,147
2022-04-10,51.0,50.0,50.5,0.5,26,147
2022-04-11,57.0,50.0,53.5,3.5,26,147
2022-04-12,67.5,50.0,58.75,8.75,26,147
2022-04-13,64.5,50.0,57.25,7.25,26,147
2022-04-14,64.0,50.0,57.0,7.0,26,147
2022-04-15,55.5,50.0,52.75,2.75,26,147
2022-04-16,50.0,50.0,50.0,0.0,26,147
2022-04-17,50.0,50.0,50.0,0.0,26,147
2022-04-18,50.0,50.0,50.0,0.0,26,147
2022-04-19,50.0,50.0,50.0,0.0,26,147
2022-04-20,50.0,50.0,50.0,0.0,26,147
2022-04-21,58.5,50.0,54.25,4.25,26,147
2022-04-22,62.0,50.0,56.0,6.0,26,147
2022-04-23,63.5,50.0,56.75,6.75,26,147
2022-04-24,79.5,50.0,64.75,14.75,26,147
2022-04-25,73.5,53.5,63.5,13.5,26,147
2022-04-26,56.0,50.0,53.0,3.0,26,147
2022-04-27,50.0,50.0,50.0,0.0,26,147
2022-04-28,50.0,50.0,50.0,0.0,26,147
2022-04-29,54.0,50.0,52.0,2.0,26,147
2022-04-30,59.0,50.0,54.5,4.5,26,147
2022-05-01,64.0,50.0,57.0,7.0,26,147
2022-05-02,65.5,50.0,57.75,7.75,26,147
2022-05-03,57.0,50.0,53.5,3.5,26,147
2022-05-04,50.0,50.0,50.0,0.0,26,147
2022-05-05,57.5,50.0,53.75,3.75,26,147
2022-05-06,62.0,50.0,56.0,6.0,26,147
2022-05-07,59.0,50.0,54.5,4.5,26,147
2022-05-08,64.5,50.0,57.25,7.25,26,147
2022-05-09,66.5,50.0,58.25,8.25,26,147
2022-05-10,73.5,50.0,61.75,11.75,26,147
2022-05-11,82.0,54.0,68.0,18.0,26,147
2022-05-12,82.5,53.0,67.75,17.75,26,147
2022-05-13,84.5,56.0,70.25,20.25,26,147
2022-05-14,83.5,59.0,71.25,21.25,26,147
2022-05-15,84.0,57.0,70.5,20.5,26,147
2022-05-16,79.5,51.0,65.25,15.25,26,147
2022-05-17,67.0,50.0,58.5,8.5,26,147
2022-05-18,63.5,50.0,56.75,6.75,26,147
2022-05-19,64.5,50.0,57.25,7.25,26,147
2022-05-20,78.5,58.5,68.5,18.5,26,147
2022-05-21,80.0,58.0,69.0,19.0,26,147
2022-05-22,69.5,50.0,59.75,9.75,26,147
2022-05-23,59.5,50.0,54.75,4.75,26,147
2022-05-24,60.5,50.0,55.25,5.25,26,147
2022-05-25,69.0,50.0,59.5,9.5,26,147
2022-05-26,72.0,56.0,64.0,14.0,26,147
2022-05-27,74.5,56.0,65.25,15.25,26,147
2022-05-28,74.0,51.0,62.5,12.5,26,147
2022-05-29,76.5,54.5,65.5,15.5,26,147
2022-05-30,84.0,59.5,71.75,21.75,26,147
2022-05-31,86.0,67.5,76.75,26.75,26,147
2022-06-01,86.0,59.5,72.75,22.75,26,147
2022-06-02,78.0,50.0,64.0,14.0,26,147
2022-06-03,77.5,50.0,63.75,13.75,26,147
2022-06-04,76.5,50.0,63.25,13.25,26,147
2022-06-05,71.0,52.0,61.5,11.5,26,147
2022-06-06,74.0,58.0,66.0,16.0,26,147
2022-06-07,75.5,59.0,67.25,17.25,26,147
2022-06-08,75.5,50.5,63.0,13.0,26,147
2022-06-09,73.0,53.5,63.25,13.25,26,147
2022-06-10,76.0,51.5,63.75,13.75,26,147
2022-06-11,76.5,56.0,66.25,16.25,26,147
2022-06-12,78.5,56.5,67.5,17.5,26,147
2022-06-13,78.0,53.0,65.5,15.5,26,147
2022-06-14,81.0,60.0,70.5,20.5,26,147
2022-06-15,86.0,67.0,76.5,26.5,26,147
2022-06-16,86.0,74.5,80.25,30.25,26,147
2022-06-17,86.0,65.0,75.5,25.5,26,147
2022-06-18,73.5,51.5,62.5,12.5,26,147
2022-06-19,73.0,50.0,61.5,11.5,26,147
2022-06-20,75.5,52.0,63.75,13.75,26,147
2022-06-21,86.0,59.0,72.5,22.5,26,147
2022-06-22,86.0,65.0,75.5,25.5,26,147
2022-06-23,83.0,57.0,70.0,20.0,26,147
2022-06-24,86.0,56.0,71.0,21.0,26,147
2022-06-25,86.0,64.5,75.25,25.25,26,147
2022-06-26,86.0,68.0,77.0,27.0,26,147
2022-06-27,82.5,59.5,71.0,21.0,26,147
